Sample,X_train
1364,[0.31558053]
1365,[1.55578461]
1366,[0.40444447]
1367,[1.3577246]
1368,[0.69864891]
1369,[0.379389]
1370,[0.78020352]
1371,[0.75488332]
1372,[1.44384437]
1373,[1.64440166]
1374,[2.30778641]
1375,[1.11244865]
1376,[2.23117074]
1377,[2.05181018]
1378,[0.90883664]
1379,[1.32589288]
1380,[1.44584521]
1381,[0.1128722]
1382,[0.55706516]
1383,[1.63111162]
1384,[1.45836394]
1385,[2.09383429]
1386,[1.43281803]
1387,[1.57483193]
1388,[1.22886174]
1389,[1.62830566]
1390,[1.81091943]
1391,[0.05868975]
1392,[2.07807667]
1393,[1.92697467]
1394,[1.71076437]
1395,[0.51091404]
1396,[0.85477386]
1397,[1.15797873]
1398,[1.25244949]
1399,[0.44112633]
1400,[1.35887899]
1401,[2.07667802]
1402,[1.7472374]
1403,[1.6674725]
1404,[1.91030988]
1405,[0.44792665]
1406,[1.39089472]
1407,[0.13852461]
1408,[1.47318693]
1409,[1.86230279]
1410,[0.52681823]
1411,[2.31590818]
1412,[1.83692194]
1413,[1.14345399]
1414,[2.2595951]
1415,[0.73429712]
1416,[0.09994571]
1417,[2.31797113]
1418,[0.89693662]
1419,[1.97308988]
1420,[1.61128604]
1421,[0.8831504]
1422,[1.90958499]
1423,[1.06418384]
1424,[1.83887751]
1425,[0.5367102]
1426,[0.86496443]
1427,[0.46648825]
1428,[0.62935029]
1429,[0.96500602]
1430,[1.21872167]
1431,[2.02841823]
1432,[1.49019566]
1433,[0.0846414]
1434,[2.19893078]
1435,[0.6404188]
1436,[2.25037289]
1437,[0.06944465]
1438,[1.15661323]
1439,[0.29811686]
1440,[0.0116562]
1441,[2.08619983]
1442,[0.58300523]
1443,[1.77094157]
1444,[1.17408051]
1445,[0.85808214]
1446,[0.06167649]
1447,[1.79247036]
1448,[0.65206668]
1449,[1.78115866]
1450,[2.14957137]
1451,[1.56723264]
1452,[0.74147948]
1453,[0.53731434]
1454,[1.52206532]
1455,[0.49698174]
1456,[1.62050179]
1457,[2.47827375]
1458,[1.65122991]
1459,[1.17795911]
1460,[1.69102582]
1461,[1.4734387]
1462,[1.51207283]
1463,[1.73645204]
1464,[0.32467788]
1465,[0.19051599]
1466,[1.48868243]
1467,[1.47623151]
1468,[1.72828263]
1469,[0.15777961]
1470,[0.30733918]
1471,[0.00097219]
1472,[1.02009544]
1473,[2.3918154]
1474,[1.83461015]
1475,[2.42466253]
1476,[1.6456267]
1477,[0.74863125]
1478,[0.82327648]
1479,[0.51626933]
1480,[1.49965376]
1481,[1.20908734]
1482,[0.29740341]
1483,[1.18849845]
1484,[1.48102534]
1485,[1.6398621]
1486,[1.85268336]
1487,[1.5680673]
1488,[0.13126714]
1489,[1.32222051]
1490,[1.90508823]
1491,[1.6372908]
1492,[1.23971233]
1493,[0.37879404]
1494,[1.69398368]
1495,[2.03002613]
1496,[0.75872674]
1497,[2.43751712]
1498,[1.40700576]
1499,[2.02763767]
1500,[1.19551074]
1501,[2.17573746]
1502,[1.81630035]
1503,[2.06921306]
1504,[1.05209931]
1505,[0.92672591]
1506,[0.85939715]
1507,[0.17015643]
1508,[0.7445371]
1509,[1.70692912]
1510,[0.30279915]
1511,[2.30008359]
1512,[2.3893818]
1513,[0.5096738]
1514,[1.82776431]
1515,[2.20964403]
1516,[1.85179952]
1517,[0.43852703]
1518,[1.11944802]
1519,[1.1116978]
1520,[2.12630175]
1521,[2.03747353]
1522,[0.37247149]
1523,[0.92883891]
1524,[0.02882506]
1525,[0.06858074]
1526,[0.22140357]
1527,[1.36640392]
1528,[2.24992132]
1529,[1.04554976]
1530,[0.58176924]
1531,[0.0299784]
1532,[0.48095261]
1533,[1.63167215]
1534,[1.02106205]
1535,[0.19343211]
1536,[2.04755049]
1537,[0.8344441]
1538,[0.20735252]
1539,[2.49090873]
1540,[2.35680831]
1541,[0.87399385]
1542,[1.34085429]
1543,[2.12738173]
1544,[0.79395327]
1545,[0.69100363]
1546,[1.5925395]
1547,[1.94815012]
1548,[0.26103092]
1549,[1.29597358]
1550,[2.07007088]
1551,[1.77142406]
1552,[1.5407119]
1553,[2.38268565]
1554,[1.13989706]
1555,[0.36082159]
1556,[1.8859199]
1557,[1.32520347]
1558,[2.47267789]
1559,[1.50533891]
1560,[2.36171073]
1561,[0.03313801]
1562,[0.8542878]
1563,[1.15129169]
1564,[0.02808922]
1565,[0.19145418]
1566,[1.62876275]
1567,[1.18948199]
1568,[0.33025029]
1569,[2.05659487]
1570,[1.36207075]
1571,[1.90911373]
1572,[1.03219726]
1573,[1.44982283]
1574,[0.4377242]
1575,[1.48714706]
1576,[2.28361061]
1577,[2.38426388]
1578,[1.59837128]
1579,[2.42234951]
1580,[0.2236841]
1581,[1.73662381]
1582,[0.93201142]
1583,[1.31572951]
1584,[0.73971649]
1585,[1.32019922]
1586,[0.77474416]
1587,[1.9031329]
1588,[0.13445427]
1589,[0.11189967]
1590,[1.88055657]
1591,[2.13843938]
1592,[2.1487582]
1593,[0.9536016]
1594,[1.73069832]
1595,[0.3071061]
1596,[0.62007354]
1597,[1.81167683]
1598,[1.59438637]
1599,[1.34122531]
1600,[2.27524754]
1601,[0.55844607]
1602,[0.53373902]
1603,[1.08893453]
1604,[2.06091518]
1605,[0.01576369]
1606,[1.84394428]
1607,[2.05234232]
1608,[2.10106567]
1609,[1.41781896]
1610,[1.32624155]
1611,[1.34335238]
1612,[0.52430359]
1613,[1.70549253]
1614,[0.40324203]
1615,[2.47569995]
1616,[0.9564325]
1617,[0.12644142]
1618,[0.24189256]
1619,[0.9695958]
1620,[1.17257234]
1621,[0.03888231]
1622,[0.92646046]
1623,[1.05705239]
1624,[0.95958925]
1625,[0.28402647]
1626,[0.42494212]
1627,[0.2216471]
1628,[1.44178849]
1629,[0.09239164]
1630,[0.41376852]
1631,[0.07611924]
1632,[1.31523079]
1633,[1.55389537]
1634,[1.47020107]
1635,[0.94059923]
1636,[0.74130269]
1637,[1.02321713]
1638,[1.21086138]
1639,[0.25471539]
1640,[2.21155665]
1641,[1.4841046]
1642,[0.80319937]
1643,[0.31721976]
1644,[0.9531527]
1645,[1.8282399]
1646,[0.2770265]
1647,[1.89946756]
1648,[0.32579274]
1649,[2.18763796]
1650,[2.36388474]
1651,[0.55758574]
1652,[1.14868708]
1653,[0.5356787]
1654,[1.83613736]
1655,[0.58602293]
1656,[0.65226484]
1657,[1.18434346]
1658,[0.7241092]
1659,[0.76653423]
1660,[0.65353494]
1661,[0.78133762]
1662,[1.09042208]
1663,[1.72779737]
1664,[1.89554398]
1665,[1.8591743]
1666,[2.26175041]
1667,[0.31481534]
1668,[0.27400239]
1669,[0.05274467]
1670,[1.29506108]
1671,[2.05356538]
1672,[1.98141796]
1673,[0.79879522]
1674,[2.36251519]
1675,[1.82630891]
1676,[2.17097337]
1677,[1.61231223]
1678,[0.3253074]
1679,[0.15389643]
1680,[2.01618358]
1681,[2.39086845]
1682,[0.7236942]
1683,[0.09717218]
1684,[1.63950307]
1685,[1.40387095]
1686,[1.59398053]
1687,[1.52393427]
1688,[1.87143116]
1689,[1.67877273]
1690,[1.548695]
1691,[0.30996472]
1692,[1.55414112]
1693,[1.69258432]
1694,[2.39426149]
1695,[0.05548237]
1696,[0.94167513]
1697,[0.05719978]
1698,[0.46828044]
1699,[0.00482572]
1700,[2.20491491]
1701,[2.01822808]
1702,[0.78940151]
1703,[1.74456931]
1704,[1.28686892]
1705,[0.67776003]
1706,[1.17484828]
1707,[2.07861183]
1708,[0.11031585]
1709,[1.71804049]
1710,[2.15075869]
1711,[0.62775543]
1712,[1.35610556]
1713,[0.54354849]
1714,[2.48719394]
1715,[1.17190077]
1716,[2.33864339]
1717,[1.21650554]
1718,[0.81777315]
1719,[2.3898685]
1720,[2.07113393]
1721,[1.95636039]
1722,[0.68802109]
1723,[0.94932588]
1724,[2.10819733]
1725,[1.34057089]
1726,[0.23743151]
1727,[1.10762551]
1728,[0.754543]
1729,[1.57721921]
1730,[0.82143818]
1731,[0.24127412]
1732,[1.07310288]
1733,[2.1649664]
1734,[0.3424011]
1735,[2.1230385]
1736,[0.76235518]
1737,[1.62909055]
1738,[0.90394627]
1739,[0.40315634]
1740,[2.35891559]
1741,[0.79335581]
1742,[0.42642457]
1743,[1.7935414]
1744,[1.38484345]
1745,[2.08970897]
1746,[0.19803835]
1747,[0.29157347]
1748,[2.1326239]
1749,[0.97144253]
1750,[2.23832175]
1751,[0.39970591]
1752,[1.36864581]
1753,[0.73568982]
1754,[1.19972692]
1755,[1.26371601]
1756,[0.09019122]
1757,[2.13314266]
1758,[1.4082456]
1759,[0.80875367]
1760,[0.21693443]
1761,[0.55108569]
1762,[1.23645267]
1763,[1.62696398]
1764,[0.9605604]
1765,[2.49482758]
1766,[2.00845338]
1767,[0.45501259]
1768,[1.4184542]
1769,[2.47609832]
1770,[2.15292677]
1771,[2.17838962]
1772,[0.35850136]
1773,[0.43380017]
1774,[1.66681651]
1775,[1.25134692]
1776,[2.32108933]
1777,[0.47309996]
1778,[0.80230952]
1779,[2.20811867]
1780,[2.21687044]
1781,[0.84638596]
1782,[2.49734515]
1783,[1.77650943]
1784,[0.04721206]
1785,[2.40584167]
1786,[0.30053579]
1787,[1.9791689]
1788,[0.8610501]
1789,[0.42157371]
1790,[2.26719358]
1791,[1.22007599]
1792,[2.44677173]
1793,[0.31975957]
1794,[1.86960691]
1795,[2.29494606]
1796,[0.22898624]
1797,[0.74745425]
1798,[0.76562976]
1799,[2.3762368]
1800,[1.40274175]
1801,[2.11524665]
1802,[1.05391009]
1803,[2.41568226]
1804,[0.54897894]
1805,[0.84931131]
1806,[0.56520088]
1807,[2.42646724]
1808,[0.69164408]
1809,[2.13418129]
1810,[2.1992597]
1811,[2.13659116]
1812,[1.84886891]
1813,[1.48062708]
1814,[1.33907331]
1815,[1.40471127]
1816,[0.95076911]
1817,[2.36425278]
1818,[0.1030103]
1819,[0.77294697]
1820,[0.75326997]
1821,[2.43660781]
1822,[2.49636202]
1823,[0.1134095]
1824,[0.78250767]
1825,[1.14071313]
1826,[0.57354924]
1827,[0.78913777]
1828,[1.40565958]
1829,[1.37961692]
1830,[2.13805025]
1831,[2.48924542]
1832,[0.65375089]
1833,[1.24884405]
1834,[1.05251745]
1835,[2.46625246]
1836,[2.41282974]
1837,[1.86551755]
1838,[0.06580472]
1839,[2.40452739]
1840,[1.81403247]
1841,[0.66065619]
1842,[2.26673201]
1843,[0.15995941]
1844,[0.61881799]
1845,[1.11472933]
1846,[1.68184131]
1847,[2.3840209]
1848,[2.31141793]
1849,[0.96781602]
1850,[0.60328348]
1851,[1.54851432]
1852,[0.05449902]
1853,[1.28338078]
1854,[0.37383698]
1855,[0.5868756]
1856,[1.5101181]
1857,[1.25866842]
1858,[1.99126949]
1859,[0.38859716]
1860,[0.30600648]
1861,[1.00629169]
1862,[1.95241785]
1863,[0.84826957]
1864,[0.06514771]
1865,[2.0760323]
1866,[2.06279734]
1867,[2.43366072]
1868,[1.77348668]
1869,[0.08179406]
1870,[1.00438983]
1871,[1.31327797]
1872,[2.04508693]
1873,[2.30179012]
1874,[0.11499509]
1875,[1.11427246]
1876,[2.16253279]
1877,[1.05568303]
1878,[2.30486916]
1879,[1.56933872]
1880,[1.61593786]
1881,[1.73005358]
1882,[1.9873911]
1883,[2.45830451]
1884,[1.18577591]
1885,[0.36404943]
1886,[1.56334999]
1887,[2.22682584]
1888,[1.90760325]
1889,[2.0906899]
1890,[0.22726251]
1891,[2.03783037]
1892,[0.48613192]
1893,[1.90592566]
1894,[1.29458956]
1895,[1.73808393]
1896,[0.28076669]
1897,[0.60004074]
1898,[0.67342838]
1899,[2.2785324]
1900,[0.31127417]
1901,[0.2754744]
1902,[0.05581965]
1903,[0.23809384]
1904,[2.22502709]
1905,[0.21174422]
1906,[2.25281612]
1907,[2.12461506]
1908,[1.06026917]
1909,[0.47227538]
1910,[1.41131337]
1911,[1.34306727]
1912,[0.35673558]
1913,[1.02212124]
1914,[1.29680373]
1915,[1.49597717]
1916,[1.24074711]
1917,[0.27921018]
1918,[0.08385588]
1919,[1.01680133]
1920,[0.87500943]
1921,[2.02947285]
1922,[0.36502541]
1923,[0.21429255]
1924,[1.15164778]
1925,[0.75587679]
1926,[0.19488649]
1927,[2.13122439]
1928,[2.31859254]
1929,[1.48092298]
1930,[1.43694327]
1931,[0.26959863]
1932,[1.20409402]
1933,[0.02058069]
1934,[1.26867073]
1935,[0.66461206]
1936,[1.03035294]
1937,[2.18832025]
1938,[2.17448402]
1939,[1.68398217]
1940,[1.42024178]
1941,[1.79827411]
1942,[0.97362665]
1943,[1.89398969]
1944,[0.35435178]
1945,[2.01111187]
1946,[1.05517629]
1947,[1.3023163]
1948,[0.10962746]
1949,[1.39737903]
1950,[1.49393817]
1951,[2.20097385]
1952,[2.30730526]
1953,[0.99152063]
1954,[0.49384899]
1955,[1.28153001]
1956,[2.40677281]
1957,[0.39566486]
1958,[1.82142136]
1959,[2.12828346]
1960,[1.74223297]
1961,[1.41371002]
1962,[1.79526976]
1963,[0.30953952]
1964,[0.66961635]
1965,[0.36145453]
1966,[0.14877295]
1967,[2.02600829]
1968,[1.43174433]
1969,[0.23198149]
1970,[0.62596207]
1971,[0.60901685]
1972,[0.93192798]
1973,[2.47136331]
1974,[2.34044367]
1975,[0.22689579]
1976,[0.40366662]
1977,[1.29928888]
1978,[2.42518066]
1979,[2.24787366]
1980,[0.59558376]
1981,[1.38659031]
1982,[0.23609513]
1983,[1.40119196]
1984,[0.26888432]
1985,[2.28112169]
1986,[2.29624574]
1987,[2.25309818]
1988,[1.87703543]
1989,[1.39677704]
1990,[2.33336113]
1991,[1.03379609]
1992,[0.53336184]
1993,[1.84363258]
1994,[1.99627838]
1995,[2.05771995]
1996,[0.12391808]
1997,[2.00271803]
1998,[1.56380427]
1999,[0.5941462]
2000,[1.2729656]
2001,[2.40307637]
2002,[1.61900441]
2003,[0.67714456]
2004,[2.18101091]
2005,[0.88349056]
2006,[2.10044157]
2007,[0.71507182]
2008,[1.22681775]
2009,[0.05035133]
2010,[0.84489015]
2011,[1.41058228]
2012,[2.19238225]
2013,[0.4825775]
2014,[1.43856684]
2015,[1.675486]
2016,[1.19147332]
2017,[0.09736602]
2018,[1.23868283]
2019,[2.01244012]
2020,[0.53939874]
2021,[1.39430257]
2022,[0.71877699]
2023,[0.58106825]
2024,[0.62660097]
2025,[0.48544552]
2026,[0.94659568]
2027,[2.11111793]
2028,[0.82452656]
2029,[1.91587906]
2030,[0.90480661]
2031,[0.3755536]
2032,[1.20930191]
2033,[2.17556772]
2034,[0.98724815]
2035,[0.96288479]
2036,[2.03569112]
2037,[0.88222141]
2038,[1.99683339]
2039,[1.20079843]
2040,[0.68786415]
2041,[0.25344822]
2042,[0.89599886]
2043,[0.24162603]
2044,[1.28577638]
2045,[1.89273639]
2046,[0.95680388]
2047,[0.89760943]
2048,[2.11945218]
2049,[0.34926699]
2050,[2.49957796]
2051,[2.0803867]
2052,[2.02662799]
2053,[0.29124894]
2054,[0.97779182]
2055,[2.49928238]
2056,[1.6426461]
2057,[0.13328449]
2058,[1.74271869]
2059,[0.14589918]
2060,[2.37588835]
2061,[0.0121428]
2062,[0.12341566]
2063,[1.03186995]
2064,[0.98861426]
2065,[1.73355713]
2066,[1.13685731]
2067,[1.64006958]
2068,[2.31252032]
2069,[1.42485843]
2070,[2.22308169]
2071,[1.27854434]
2072,[0.6995468]
2073,[0.71478362]
2074,[0.41292111]
2075,[2.24744551]
2076,[0.42744925]
2077,[2.23497222]
2078,[0.35588022]
2079,[2.14753632]
2080,[1.51170041]
2081,[0.49519322]
2082,[0.56210585]
2083,[0.01737609]
2084,[2.43175148]
2085,[0.57548496]
2086,[1.48235149]
2087,[1.60517319]
2088,[0.8507728]
2089,[1.87463988]
2090,[0.87245604]
2091,[1.01558388]
2092,[0.31891553]
2093,[1.63023566]
2094,[1.89599012]
2095,[1.06565164]
2096,[0.0287111]
2097,[0.32129565]
2098,[0.81226319]
2099,[1.11209233]
2100,[0.94964275]
2101,[2.42458999]
2102,[1.55488053]
2103,[0.79480458]
2104,[0.36345286]
2105,[1.39268228]
2106,[1.98296232]
2107,[0.0961623]
2108,[1.32918379]
2109,[0.84667672]
2110,[2.34949835]
2111,[1.65322148]
2112,[1.48669449]
2113,[2.15300827]
2114,[1.60702098]
2115,[1.76924529]
2116,[2.09664236]
2117,[0.73933329]
2118,[2.22095762]
2119,[1.70297077]
2120,[0.55006955]
2121,[1.35933231]
2122,[1.62938887]
2123,[1.99001804]
2124,[0.81435807]
2125,[0.53491552]
2126,[0.76703208]
2127,[1.75203923]
2128,[1.33871966]
2129,[2.05400215]
2130,[0.58961225]
2131,[1.63268149]
2132,[1.21987392]
2133,[1.0813214]
2134,[0.85241518]
2135,[0.70902688]
2136,[0.3104009]
2137,[1.78379008]
2138,[1.73023193]
2139,[0.22421867]
2140,[2.37162356]
2141,[1.50228595]
2142,[1.05904114]
2143,[1.22345944]
2144,[2.41205042]
2145,[1.97570852]
2146,[2.24169126]
2147,[0.11503302]
2148,[1.35583379]
2149,[1.39549628]
2150,[1.4033185]
2151,[0.01817503]
2152,[1.96847963]
2153,[1.84436968]
2154,[2.12795056]
2155,[2.35766892]
2156,[1.82039359]
2157,[1.16430954]
2158,[1.66484891]
2159,[1.37248481]
2160,[1.44548021]
2161,[0.02755806]
2162,[2.09281149]
2163,[2.1850045]
2164,[0.88438349]
2165,[2.29371911]
2166,[0.33853184]
2167,[0.0941738]
2168,[1.65008894]
2169,[2.18327621]
2170,[0.9102118]
2171,[1.63150867]
2172,[2.36967675]
2173,[0.85555152]
2174,[0.22458741]
2175,[2.22776252]
2176,[0.41209261]
2177,[2.43336604]
2178,[1.69135014]
2179,[1.7077671]
2180,[1.16535827]
2181,[1.40808744]
2182,[1.76972605]
2183,[1.18112856]
2184,[1.13609612]
2185,[1.5290347]
2186,[1.18744543]
2187,[0.51995837]
2188,[2.39622948]
2189,[1.12870532]
2190,[0.00446739]
2191,[0.34220093]
2192,[0.25956707]
2193,[0.89345844]
2194,[0.58906604]
2195,[0.35365724]
2196,[2.24152302]
2197,[1.94120581]
2198,[1.039722]
2199,[1.87215122]
2200,[0.19962104]
2201,[2.23386626]
2202,[0.77025199]
2203,[0.7561557]
2204,[0.20752094]
2205,[0.03290516]
2206,[0.06792279]
2207,[1.15112828]
2208,[0.85358391]
2209,[2.31554724]
2210,[2.08233709]
2211,[1.41712696]
2212,[1.58353682]
2213,[1.14167367]
2214,[1.13326009]
2215,[0.81611995]
2216,[0.08688043]
2217,[0.02529375]
2218,[0.5005359]
2219,[2.36616381]
2220,[0.07585379]
2221,[1.50354227]
2222,[2.16748662]
2223,[0.43102904]
2224,[0.00407764]
2225,[1.03313708]
2226,[2.06126096]
2227,[1.9365046]
2228,[2.28042198]
2229,[0.14504749]
2230,[1.38813143]
2231,[1.72224683]
2232,[2.00521932]
2233,[1.03401693]
2234,[2.46026801]
2235,[2.33934642]
2236,[0.23538397]
2237,[0.66982133]
2238,[1.60568101]
2239,[2.03626212]
2240,[2.46608385]
2241,[1.19180815]
2242,[1.79545552]
2243,[2.40963832]
2244,[1.59498052]
2245,[2.32940651]
2246,[2.43934387]
2247,[1.73910096]
2248,[2.03871865]
2249,[0.65567705]
2250,[0.30906524]
2251,[1.42987174]
2252,[1.69148408]
2253,[0.07183813]
2254,[0.37774081]
2255,[2.02470447]
2256,[1.50557366]
2257,[0.92555954]
2258,[0.02108312]
2259,[1.75395541]
2260,[0.54547259]
2261,[0.14976621]
2262,[0.95217363]
2263,[0.37158339]
2264,[0.7471198]
2265,[2.42563495]
2266,[1.09009095]
2267,[2.20688088]
2268,[1.00397455]
2269,[1.23113309]
2270,[0.30403767]
2271,[1.80135527]
2272,[1.90397455]
2273,[0.86167611]
2274,[0.44947981]
2275,[2.32161986]
2276,[1.43999232]
2277,[1.02222055]
2278,[2.18205976]
2279,[2.49434984]
2280,[0.10771176]
2281,[2.39606251]
2282,[0.47769809]
2283,[0.19301806]
2284,[0.08483243]
2285,[2.05956543]
2286,[1.11147916]
2287,[2.20420864]
2288,[0.57137526]
2289,[2.45912896]
2290,[1.66212888]
2291,[0.11672354]
2292,[2.00305154]
2293,[1.76576563]
2294,[2.41759514]
2295,[0.5674991]
2296,[1.83807618]
2297,[0.02510777]
2298,[0.37708108]
2299,[2.40808014]
2300,[2.29278766]
2301,[0.21737455]
2302,[2.02026112]
2303,[2.42101038]
2304,[1.46980817]
2305,[1.89221578]
2306,[1.36808728]
2307,[0.54568261]
2308,[0.39505613]
2309,[1.36416729]
2310,[0.58002466]
2311,[0.68064372]
2312,[1.29077513]
2313,[1.12180977]
2314,[2.43002366]
2315,[2.13943079]
2316,[1.30605463]
2317,[2.41003259]
2318,[0.30775393]
2319,[0.96471913]
2320,[0.60512379]
2321,[0.55816721]
2322,[2.00129162]
2323,[2.19609565]
2324,[2.42337578]
2325,[2.42792598]
2326,[0.86730691]
2327,[0.98919719]
2328,[0.28084625]
2329,[2.25393003]
2330,[1.38858882]
2331,[2.07401742]
2332,[0.90477992]
2333,[1.66994731]
2334,[0.21584623]
2335,[0.83746584]
2336,[0.50207487]
2337,[2.20465588]
2338,[0.10936459]
2339,[2.42524794]
2340,[0.03348743]
2341,[1.89133379]
2342,[1.60300111]
2343,[0.1664602]
2344,[1.70450284]
2345,[2.26777457]
2346,[0.2788352]
2347,[2.26956604]
2348,[0.96585803]
2349,[1.83432558]
2350,[0.1438966]
2351,[2.2464437]
2352,[1.23946671]
2353,[0.61938243]
2354,[0.49301724]
2355,[0.50104226]
2356,[0.62952871]
2357,[2.32636052]
2358,[1.36135757]
2359,[2.22531419]
2360,[0.48364088]
2361,[0.87812277]
2362,[1.33047677]
2363,[0.41229042]
2364,[0.26305098]
2365,[2.27498534]
2366,[2.17194167]
2367,[1.02037782]
2368,[2.22378498]
2369,[1.24644915]
2370,[0.80154972]
2371,[0.77997729]
2372,[1.09657328]
2373,[1.16776681]
2374,[1.1341912]
2375,[1.5435744]
2376,[1.80564288]
2377,[0.88935186]
2378,[2.04897048]
2379,[0.65744041]
2380,[0.35918153]
2381,[1.59580269]
2382,[1.51514279]
2383,[0.30284465]
2384,[1.66856294]
2385,[2.35843862]
2386,[1.91337794]
2387,[1.09303663]
2388,[0.8418933]
2389,[1.70563796]
2390,[0.25541952]
2391,[1.75010295]
2392,[1.3982024]
2393,[1.25048329]
2394,[1.40642068]
2395,[1.80961113]
2396,[0.80103435]
2397,[0.25645886]
2398,[1.4785334]
2399,[2.2698947]
2400,[2.33916708]
2401,[1.69723196]
2402,[0.06412593]
2403,[1.04877495]
2404,[0.07519301]
2405,[1.90233065]
2406,[0.86983286]
2407,[1.10019655]
2408,[0.51386082]
2409,[1.99383971]
2410,[1.96826845]
2411,[2.37999931]
2412,[1.16243249]
2413,[1.63707436]
2414,[0.70284968]
2415,[2.48323004]
2416,[0.83069082]
2417,[0.34981494]
2418,[2.32446816]
2419,[0.89996751]
2420,[2.36088336]
2421,[2.01759431]
2422,[0.05416614]
2423,[1.0941986]
2424,[1.66652672]
2425,[1.62418963]
2426,[1.78386319]
2427,[0.55764832]
2428,[1.58318269]
2429,[1.05333863]
2430,[2.1935445]
2431,[0.14642609]
2432,[2.21268658]
2433,[0.8943374]
2434,[0.15751743]
2435,[1.7809183]
2436,[0.73874186]
2437,[2.46773498]
2438,[1.00162528]
2439,[1.51637236]
2440,[1.2064301]
